title_x,year,main_genre,director,top_actors,budget,revenue,popularity,vote_average,runtime,success,decade
A View to a Kill,1985.0,Adventure,John Glen,"['Roger Moore', 'Christopher Walken', 'Tanya Roberts']",30000000,152427960,27.230493,6.0,131.0,1,1980.0
The Curse of the Were-Rabbit,2005.0,Adventure,Nick Park,"['Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes']",30000000,192452832,30.380747,6.8,85.0,1,2000.0
P.S. I Love You,2007.0,Drama,Richard LaGravenese,"['Hilary Swank', 'Gerard Butler', 'Lisa Kudrow']",30000000,156835339,29.489274,6.9,126.0,1,2000.0
Racing Stripes,2005.0,Comedy,Frederik Du Chau,"['Frankie Muniz', 'Mandy Moore', 'Hayden Panettiere']",30000000,93772522,8.058109,5.1,102.0,1,2000.0
Atonement,2007.0,Drama,Joe Wright,"['Keira Knightley', 'James McAvoy', 'Romola Garai']",30000000,129266061,33.369305,7.4,123.0,1,2000.0
Black Rain,1989.0,Action,Ridley Scott,"['Michael Douglas', 'Andy García', 'Kate Capshaw']",30000000,45892212,11.19602,6.2,125.0,1,1980.0
The Three Stooges,2012.0,Comedy,Bobby Farrelly,"['Sean Hayes', 'Will Sasso', 'Chris Diamantopoulos']",30000000,54819301,14.585968,4.9,92.0,1,2010.0
Corpse Bride,2005.0,Romance,Tim Burton,"['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson']",40000000,117195061,43.571612,7.2,77.0,1,2000.0
Sicario,2015.0,Action,Denis Villeneuve,"['Emily Blunt', 'Benicio del Toro', 'Josh Brolin']",30000000,84025816,55.424027,7.2,121.0,1,2010.0
Southpaw,2015.0,Action,Antoine Fuqua,"['Jake Gyllenhaal', 'Rachel McAdams', 'Forest Whitaker']",30000000,91709827,65.364452,7.3,123.0,1,2010.0
Drag Me to Hell,2009.0,Horror,Sam Raimi,"['Alison Lohman', 'Justin Long', 'Lorna Raver']",30000000,90810892,45.083509,6.2,99.0,1,2000.0
The Age of Adaline,2015.0,Fantasy,Lee Toland Krieger,"['Blake Lively', 'Michiel Huisman', 'Harrison Ford']",25000000,65663276,82.052056,7.4,112.0,1,2010.0
Step Up 3D,2010.0,Drama,Jon M. Chu,"['Rick Malambri', 'Adam G. Sevani', 'Joe Slaughter']",30000000,159291809,25.060342,6.6,107.0,1,2010.0
Blue Crush,2002.0,Adventure,John Stockwell,"['Kate Bosworth', 'Matthew Davis', 'Michelle Rodriguez']",25000000,51842679,11.42943,5.6,104.0,1,2000.0
Stranger Than Fiction,2006.0,Comedy,Marc Forster,"['Will Ferrell', 'Maggie Gyllenhaal', 'Dustin Hoffman']",30000000,53653224,32.26789,7.1,113.0,1,2000.0
30 Days of Night,2007.0,Horror,David Slade,"['Josh Hartnett', 'Melissa George', 'Ben Foster']",30000000,75505973,33.394082,6.2,113.0,1,2000.0
The Cabin in the Woods,2012.0,Horror,Drew Goddard,"['Kristen Connolly', 'Chris Hemsworth', 'Anna Hutchison']",30000000,66486080,73.987775,6.5,95.0,1,2010.0
Meet the Spartans,2008.0,Comedy,Jason Friedberg,"['Sean Maguire', 'Carmen Electra', 'Ken Davitian']",30000000,84646831,10.608998,3.7,84.0,1,2000.0
Midnight Run,1988.0,Adventure,Martin Brest,"['Robert De Niro', 'Charles Grodin', 'Yaphet Kotto']",30000000,38413606,12.821329,7.2,126.0,1,1980.0
The Running Man,1987.0,Action,Paul Michael Glaser,"['Arnold Schwarzenegger', 'Richard Dawson', 'María Conchita Alonso']",27000000,38122105,30.131498,6.4,101.0,1,1980.0
Little Shop of Horrors,1986.0,Horror,Frank Oz,"['Rick Moranis', 'Ellen Greene', 'Vincent Gardenia']",25000000,38748395,12.113235,6.6,94.0,1,1980.0
Hanna,2011.0,Action,Joe Wright,"['Saoirse Ronan', 'Eric Bana', 'Vicky Krieps']",30000000,63782078,31.191975,6.5,111.0,1,2010.0
Mortal Kombat: Annihilation,1997.0,Action,John R. Leonetti,"['Robin Shou', 'Talisa Soto', 'James Remar']",30000000,51376861,11.916389,3.8,95.0,1,1990.0
Larry Crowne,2011.0,Comedy,Tom Hanks,"['Tom Hanks', 'Julia Roberts', 'Bryan Cranston']",30000000,36160375,20.355458,5.7,98.0,1,2010.0
Carrie,2013.0,Drama,Kimberly Peirce,"['Chloë Grace Moretz', 'Julianne Moore', 'Judy Greer']",30000000,82394288,63.848541,5.8,100.0,1,2010.0
Take the Lead,2006.0,Music,Liz Friedlander,"['Antonio Banderas', 'Rob Brown', 'Yaya DaCosta']",30000000,34742066,8.999675,6.6,108.0,1,2000.0
Gridiron Gang,2006.0,Action,Phil Joanou,"['Dwayne Johnson', 'Xzibit', 'L. Scott Caldwell']",30000000,41480851,9.278361,6.5,125.0,1,2000.0
9,2009.0,Action,Shane Acker,"['Christopher Plummer', 'Martin Landau', 'John C. Reilly']",30000000,48428063,55.806402,6.6,79.0,1,2000.0
Side Effects,2013.0,Thriller,Steven Soderbergh,"['Jude Law', 'Rooney Mara', 'Catherine Zeta-Jones']",30000000,63372757,48.237797,6.4,106.0,1,2010.0
Winnie the Pooh,2011.0,Animation,Stephen Anderson,"['Jim Cummings', 'Travis Oates', 'Bud Luckey']",30000000,14460000,19.143721,6.8,63.0,0,2010.0
Dumb and Dumberer: When Harry Met Lloyd,2003.0,Comedy,Troy Miller,"['Mimi Rogers', 'Eric Christian Olsen', 'Luis Guzmán']",19000000,39267515,15.67747,4.1,85.0,1,2000.0
Bulworth,1998.0,Comedy,Warren Beatty,"['Warren Beatty', 'Halle Berry', 'Sean Astin']",30000000,29202884,4.52363,6.3,108.0,0,1990.0
Virtuosity,1995.0,Action,Brett Leonard,"['Denzel Washington', 'Russell Crowe', 'Kelly Lynch']",30000000,24048000,5.301589,5.4,106.0,0,1990.0
Sanctum,2011.0,Action,Alister Grierson,"['Ioan Gruffudd', 'Richard Roxburgh', 'Alice Parkinson']",30000000,108609310,20.063165,5.8,108.0,1,2010.0
Little Black Book,2004.0,Comedy,Nick Hurran,"['Brittany Murphy', 'Holly Hunter', 'Kathy Bates']",35000000,22034832,6.246199,5.2,111.0,0,2000.0
The Five-Year Engagement,2012.0,Comedy,Nicholas Stoller,"['Jason Segel', 'Emily Blunt', 'Chris Pratt']",30000000,53909751,27.71063,5.7,124.0,1,2010.0
Mr. 3000,2004.0,Comedy,Charles Stone III,"['Bernie Mac', 'Angela Bassett', 'Michael Rispoli']",30000000,21800302,2.850896,5.0,104.0,0,2000.0
The Next Three Days,2010.0,Romance,Paul Haggis,"['Russell Crowe', 'Elizabeth Banks', 'Brian Dennehy']",30000000,51148651,34.421696,6.9,133.0,1,2010.0
Ultraviolet,2006.0,Science Fiction,Kurt Wimmer,"['Milla Jovovich', 'Cameron Bright', 'Nick Chinlund']",30000000,31070211,15.89534,4.8,87.0,1,2000.0
Assault on Precinct 13,2005.0,Thriller,Jean-François Richet,"['Ethan Hawke', 'Laurence Fishburne', 'Gabriel Byrne']",30000000,35294470,18.706504,6.0,109.0,1,2000.0
The Replacement Killers,1998.0,Action,Antoine Fuqua,"['Chow Yun-fat', 'Mira Sorvino', 'Michael Rooker']",30000000,19204929,9.607391,6.0,87.0,0,1990.0
Fled,1996.0,Action,Kevin Hooks,"['Laurence Fishburne', 'Stephen Baldwin', 'Salma Hayek']",25000000,17193231,2.77255,5.2,98.0,0,1990.0
Love & Other Drugs,2010.0,Drama,Edward Zwick,"['Jake Gyllenhaal', 'Anne Hathaway', 'Oliver Platt']",30000000,102820008,20.236951,6.6,112.0,1,2010.0
88 Minutes,2007.0,Crime,Jon Avnet,"['Al Pacino', 'Alicia Witt', 'Leelee Sobieski']",30000000,16930884,16.883429,5.7,108.0,0,2000.0
North Country,2005.0,Drama,Niki Caro,"['Charlize Theron', 'Elle Peterson', 'Thomas Curtis']",35000000,25224242,12.779201,6.8,126.0,0,2000.0
The Whole Ten Yards,2004.0,Comedy,Howard Deutch,"['Bruce Willis', 'Matthew Perry', 'Amanda Peet']",40000000,26155781,14.729386,5.5,98.0,0,2000.0
Howard the Duck,1986.0,Comedy,Willard Huyck,"['Lea Thompson', 'Jeffrey Jones', 'Tim Robbins']",37000000,37962774,11.374306,5.1,110.0,1,1980.0
Pride and Glory,2008.0,Thriller,Gavin O'Connor,"['Edward Norton', 'Jon Voight', 'Colin Farrell']",30000000,31148328,10.703602,6.3,130.0,1,2000.0
The Cave,2005.0,Action,Bruce Hunt,"['Cole Hauser', 'Eddie Cibrian', 'Morris Chestnut']",30000000,15007991,10.756266,5.1,97.0,0,2000.0
Alex & Emma,2003.0,Comedy,Rob Reiner,"['Luke Wilson', 'Kate Hudson', 'Sophie Marceau']",30000000,15368897,4.352422,5.0,96.0,0,2000.0
Wicker Park,2004.0,Drama,Paul McGuigan,"['Josh Hartnett', 'Rose Byrne', 'Matthew Lillard']",30000000,13001257,9.301562,6.7,114.0,0,2000.0
Fright Night,2011.0,Horror,Craig Gillespie,"['Anton Yelchin', 'Colin Farrell', 'Toni Collette']",17000000,24922237,18.27083,6.0,106.0,1,2010.0
The New World,2005.0,Drama,Terrence Malick,"['Colin Farrell', ""Q'orianka Kilcher"", 'Christopher Plummer']",30000000,30536013,19.106154,6.4,135.0,1,2000.0
Godsend,2004.0,Drama,Nick Hamm,"['Greg Kinnear', 'Rebecca Romijn', 'Robert De Niro']",25000000,30114487,12.10235,4.7,102.0,1,2000.0
Chasing Liberty,2004.0,Comedy,Andy Cadiff,"['Mandy Moore', 'Stark Sands', 'Tony Jayawardena']",23000000,12,3.362045,6.1,111.0,0,2000.0
Hoodwinked Too! Hood VS. Evil,2011.0,Comedy,Mike Disa,"['Hayden Panettiere', 'Bill Hader', 'Joan Cusack']",30000000,13521829,10.694417,4.8,86.0,0,2010.0
An Unfinished Life,2005.0,Drama,Lasse Hallström,"['Robert Redford', 'Jennifer Lopez', 'Morgan Freeman']",30000000,18618284,6.353971,6.7,108.0,0,2000.0
The Imaginarium of Doctor Parnassus,2009.0,Adventure,Terry Gilliam,"['Christopher Plummer', 'Heath Ledger', 'Johnny Depp']",30000000,64352607,37.181019,6.3,123.0,1,2000.0
Barney's Version,2010.0,Comedy,Richard J. Lewis,"['Paul Giamatti', 'Dustin Hoffman', 'Rosamund Pike']",30000000,8454301,4.952735,7.2,134.0,0,2010.0
Runner Runner,2013.0,Crime,Brad Furman,"['Ben Affleck', 'Gemma Arterton', 'Justin Timberlake']",30000000,62616646,22.975918,5.5,91.0,1,2010.0
Antitrust,2001.0,Action,Peter Howitt,"['Ryan Phillippe', 'Rachael Leigh Cook', 'Tim Robbins']",30000000,18195610,8.359599,5.8,108.0,0,2000.0
Glory,1989.0,War,Edward Zwick,"['Matthew Broderick', 'Denzel Washington', 'Cary Elwes']",18000000,26828365,16.102271,7.4,122.0,1,1980.0
Miss Potter,2006.0,Drama,Chris Noonan,"['Ewan McGregor', 'Renée Zellweger', 'Emily Watson']",30000000,35078241,8.386432,6.3,92.0,1,2000.0
DOA: Dead or Alive,2006.0,Adventure,Corey Yuen Kwai,"['Jaime Pressly', 'Devon Aoki', 'Holly Valance']",21000000,480314,12.790408,5.0,87.0,0,2000.0
The Assassination of Jesse James by the Coward Robert Ford,2007.0,Action,Andrew Dominik,"['Brad Pitt', 'Casey Affleck', 'Sam Shepard']",30000000,14711793,35.53352,7.0,160.0,0,2000.0
1911,2011.0,Adventure,Jackie Chan,"['Jackie Chan', 'Li Bingbing', 'Joan Chen']",30000000,108348,4.065212,5.0,125.0,0,2010.0
Machine Gun Preacher,2011.0,Action,Marc Forster,"['Gerard Butler', 'Michelle Monaghan', 'Kathy Baker']",30000000,2527904,13.268936,6.4,129.0,0,2010.0
Sausage Party,2016.0,Adventure,Conrad Vernon,"['Seth Rogen', 'Kristen Wiig', 'Jonah Hill']",19000000,140752617,66.242737,5.6,83.0,1,2010.0
Pitch Perfect 2,2015.0,Comedy,Elizabeth Banks,"['Anna Kendrick', 'Rebel Wilson', 'Hailee Steinfeld']",29000000,287506194,71.496894,6.8,115.0,1,2010.0
Walk the Line,2005.0,Drama,James Mangold,"['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin']",28000000,186438883,35.580032,7.3,136.0,1,2000.0
Keeping the Faith,2000.0,Comedy,Edward Norton,"['Ben Stiller', 'Edward Norton', 'Jenna Elfman']",30000000,37036004,8.085872,5.9,127.0,1,2000.0
Confessions of a Dangerous Mind,2002.0,Comedy,George Clooney,"['Sam Rockwell', 'Drew Barrymore', 'Julia Roberts']",30000000,33013805,18.165957,6.6,113.0,1,2000.0
Serving Sara,2002.0,Comedy,Reginald Hudlin,"['Matthew Perry', 'Elizabeth Hurley', 'Vincent Pastore']",29000000,16930185,8.93941,5.0,100.0,0,2000.0
The Boss,2016.0,Comedy,Ben Falcone,"['Melissa McCarthy', 'Peter Dinklage', 'Kristen Bell']",29000000,78636257,20.55509,5.5,91.0,1,2010.0
Seed of Chucky,2004.0,Drama,Don Mancini,"['Brad Dourif', 'Jennifer Tilly', 'Billy Boyd']",12000000,24829644,12.653831,4.9,87.0,1,2000.0
The Jacket,2005.0,Drama,John Maybury,"['Adrien Brody', 'Keira Knightley', 'Kris Kristofferson']",29000000,21126225,24.240361,6.8,103.0,0,2000.0
Aladdin,1992.0,Animation,Ron Clements,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']",28000000,504050219,92.982009,7.4,90.0,1,1990.0
Straight Outta Compton,2015.0,Drama,F. Gary Gray,"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell']",28000000,201634991,61.76233,7.7,147.0,1,2010.0
Indiana Jones and the Temple of Doom,1984.0,Adventure,Steven Spielberg,"['Harrison Ford', 'Kate Capshaw', 'Jonathan Ke Quan']",28000000,333000000,66.976776,7.1,118.0,1,1980.0
The Rugrats Movie,1998.0,Animation,Norton Virgien,"['Whoopi Goldberg', 'David Spade', 'E.G. Daily']",30000000,100491683,7.981116,5.7,79.0,1,1990.0
Along Came a Spider,2001.0,Crime,Lee Tamahori,"['Morgan Freeman', 'Monica Potter', 'Michael Wincott']",60000000,105178561,21.252797,6.1,104.0,1,2000.0
Florence Foster Jenkins,2016.0,Comedy,Stephen Frears,"['Meryl Streep', 'Hugh Grant', 'Rebecca Ferguson']",29000000,48902953,19.237254,6.6,110.0,1,2010.0
Once Upon a Time in Mexico,2003.0,Action,Robert Rodriguez,"['Antonio Banderas', 'Salma Hayek', 'Johnny Depp']",29000000,98185582,27.555646,6.2,102.0,1,2000.0
Die Hard,1988.0,Action,John McTiernan,"['Bruce Willis', 'Alan Rickman', 'Alexander Godunov']",28000000,140767956,66.169628,7.5,131.0,1,1980.0
Role Models,2008.0,Comedy,David Wain,"['Seann William Scott', 'Paul Rudd', 'Elizabeth Banks']",28000000,92380927,24.917665,6.4,99.0,1,2000.0
The Big Short,2015.0,Comedy,Adam McKay,"['Christian Bale', 'Steve Carell', 'Ryan Gosling']",28000000,133346506,57.518472,7.3,130.0,1,2010.0
Miracle,2004.0,Drama,Gavin O'Connor,"['Kurt Russell', 'Patricia Clarkson', 'Noah Emmerich']",28000000,64445708,7.534003,7.0,135.0,1,2000.0
Dawn of the Dead,2004.0,Fantasy,Zack Snyder,"['Sarah Polley', 'Ving Rhames', 'Jake Weber']",28000000,102356381,44.529429,6.8,101.0,1,2000.0
The Wedding Planner,2001.0,Comedy,Adam Shankman,"['Jennifer Lopez', 'Matthew McConaughey', 'Justin Chambers']",35000000,94728529,14.949395,5.5,103.0,1,2000.0
Space Pirate Captain Harlock,2013.0,Animation,Shinji Aramaki,"['Shun Oguri', 'Haruma Miura', 'Yu Aoi']",30000000,17137302,14.726338,6.5,115.0,0,2010.0
The Royal Tenenbaums,2001.0,Comedy,Wes Anderson,"['Gene Hackman', 'Anjelica Huston', 'Ben Stiller']",21000000,71441250,24.13081,7.4,110.0,1,2000.0
Identity,2003.0,Mystery,James Mangold,"['John Cusack', 'Ray Liotta', 'Amanda Peet']",30000000,90259536,45.915165,7.1,90.0,1,2000.0
Last Vegas,2013.0,Comedy,Jon Turteltaub,"['Robert De Niro', 'Morgan Freeman', 'Michael Douglas']",28000000,134402450,28.043508,6.4,105.0,1,2010.0
For Your Eyes Only,1981.0,Adventure,John Glen,"['Roger Moore', 'Carole Bouquet', 'Chaim Topol']",28000000,195312802,26.090746,6.3,127.0,1,1980.0
Serendipity,2001.0,Comedy,Peter Chelsom,"['John Cusack', 'Kate Beckinsale', 'Jeremy Piven']",28000000,77516304,14.530803,6.6,90.0,1,2000.0
Timecop,1994.0,Thriller,Peter Hyams,"['Jean-Claude Van Damme', 'Mia Sara', 'Ron Silver']",27000000,101646581,13.308127,5.5,99.0,1,1990.0
Zoolander,2001.0,Comedy,Ben Stiller,"['Ben Stiller', 'Owen Wilson', 'Christine Taylor']",28000000,60780981,38.0958,6.1,89.0,1,2000.0
Safe Haven,2013.0,Romance,Lasse Hallström,"['Julianne Hough', 'Josh Duhamel', 'Cobie Smulders']",28000000,97594140,37.729059,6.9,115.0,1,2010.0
Hocus Pocus,1993.0,Comedy,Kenny Ortega,"['Bette Midler', 'Sarah Jessica Parker', 'Kathy Najimy']",28000000,39514713,18.650748,6.4,96.0,1,1990.0
No Reservations,2007.0,Comedy,Scott Hicks,"['Catherine Zeta-Jones', 'Aaron Eckhart', 'Abigail Breslin']",28000000,92601050,15.794946,6.1,104.0,1,2000.0
Kick-Ass,2010.0,Action,Matthew Vaughn,"['Aaron Taylor-Johnson', 'Chloë Grace Moretz', 'Christopher Mintz-Plasse']",28000000,96188903,45.054936,7.1,117.0,1,2010.0
30 Minutes or Less,2011.0,Action,Ruben Fleischer,"['Jesse Eisenberg', 'Danny McBride', 'Aziz Ansari']",28000000,40547440,25.039383,5.6,83.0,1,2010.0
Dracula 2000,2000.0,Thriller,Patrick Lussier,"['Gerard Butler', 'Christopher Plummer', 'Jonny Lee Miller']",28000000,33000337,6.756771,4.6,99.0,1,2000.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,Family,Miguel Arteta,"['Steve Carell', 'Jennifer Garner', 'Ed Oxenbould']",28000000,100654149,22.14595,6.1,81.0,1,2010.0
Pride & Prejudice,2005.0,Drama,Joe Wright,"['Keira Knightley', 'Matthew Macfadyen', 'Rosamund Pike']",28000000,121147947,36.58383,7.7,135.0,1,2000.0
Blade Runner,1982.0,Science Fiction,Ridley Scott,"['Harrison Ford', 'Rutger Hauer', 'Sean Young']",28000000,33139618,94.056131,7.9,117.0,1,1980.0
Rob Roy,1995.0,Adventure,Michael Caton-Jones,"['Liam Neeson', 'Jessica Lange', 'John Hurt']",28000000,31596911,10.703456,6.5,139.0,1,1990.0
3 Days to Kill,2014.0,Action,McG,"['Kevin Costner', 'Amber Heard', 'Hailee Steinfeld']",28000000,52597999,41.638961,6.0,113.0,1,2010.0
We Own the Night,2007.0,Drama,James Gray,"['Joaquin Phoenix', 'Eva Mendes', 'Alex Veadov']",21000000,54926886,14.518708,6.5,117.0,1,2000.0
Winged Migration,2001.0,Documentary,Jacques Perrin,"['Philippe Labro', 'Jacques Perrin']",35866397,20217080,3.75074,7.0,98.0,0,2000.0
Just My Luck,2006.0,Comedy,Donald Petrie,"['Lindsay Lohan', 'Samaire Armstrong', 'Chris Pine']",28000000,38159905,22.074306,5.8,103.0,1,2000.0
"Mystery, Alaska",1999.0,Drama,Jay Roach,"['Russell Crowe', 'Hank Azaria', 'Mary McCormack']",28000000,8888143,4.436792,6.0,119.0,0,1990.0
The Spy Next Door,2010.0,Action,Brian Levant,"['Amber Valletta', 'Lucas Till', 'Jackie Chan']",28000000,45236543,14.639324,5.5,94.0,1,2010.0
A Simple Wish,1997.0,Adventure,Michael Ritchie,"['Martin Short', 'Kathleen Turner', 'Mara Wilson']",28000000,8345056,1.767479,5.5,86.0,0,1990.0
Ghosts of Mars,2001.0,Action,John Carpenter,"['Natasha Henstridge', 'Ice Cube', 'Jason Statham']",28000000,14010832,13.145205,4.8,98.0,0,2000.0
Our Brand Is Crisis,2015.0,Comedy,David Gordon Green,"['Sandra Bullock', 'Anthony Mackie', 'Billy Bob Thornton']",28000000,7002261,12.921594,5.8,108.0,0,2010.0
Pride and Prejudice and Zombies,2016.0,Romance,Burr Steers,"['Lily James', 'Sam Riley', 'Jack Huston']",28000000,16374328,28.397048,5.5,108.0,0,2010.0
Kundun,1997.0,Drama,Martin Scorsese,"['Tenzin Thuthob Tsarong', 'Tencho Gyalpo', 'Tsewang Migyur Khangsar']",28000000,5684789,7.039189,6.8,134.0,0,1990.0
How to Lose Friends & Alienate People,2008.0,Comedy,Robert B. Weide,"['Kelan Pannell', 'Janette Scott', 'Simon Pegg']",27000000,17286299,16.785866,6.2,110.0,0,2000.0
Kick-Ass 2,2013.0,Action,Jeff Wadlow,"['Aaron Taylor-Johnson', 'Chloë Grace Moretz', 'Christopher Mintz-Plasse']",28000000,60700000,40.28635,6.3,103.0,1,2010.0
Alatriste,2006.0,Action,Agustín Díaz Yanes,"['Viggo Mortensen', 'Elena Anaya', 'Unax Ugalde']",24000000,23321954,6.009644,5.6,145.0,0,2000.0
Brick Mansions,2014.0,Action,Camille Delamarre,"['Paul Walker', 'David Belle', 'RZA']",28000000,68896829,25.520976,5.7,90.0,1,2010.0
Octopussy,1983.0,Adventure,John Glen,"['Roger Moore', 'Maud Adams', 'Louis Jourdan']",27500000,187500000,25.633663,6.2,131.0,1,1980.0
Knocked Up,2007.0,Comedy,Judd Apatow,"['Seth Rogen', 'Katherine Heigl', 'Leslie Mann']",30000000,219076518,22.527211,6.2,129.0,1,2000.0
My Sister's Keeper,2009.0,Drama,Nick Cassavetes,"['Cameron Diaz', 'Alec Baldwin', 'Abigail Breslin']",30000000,95714875,24.09152,7.1,109.0,1,2000.0
Welcome Home Roscoe Jenkins,2008.0,Comedy,Malcolm D. Lee,"['Martin Lawrence', 'James Earl Jones', 'Margaret Avery']",35000000,43650785,6.248273,5.7,114.0,1,2000.0
A Passage to India,1984.0,Drama,David Lean,"['Judy Davis', 'Alec Guinness', 'Peggy Ashcroft']",8000000,27187653,9.548391,6.9,163.0,1,1980.0
Notes on a Scandal,2006.0,Drama,Richard Eyre,"['Judi Dench', 'Cate Blanchett', 'Bill Nighy']",15000000,49469904,12.576381,6.9,92.0,1,2000.0
Rendition,2007.0,Drama,Gavin Hood,"['Omar Metwally', 'Reese Witherspoon', 'Jake Gyllenhaal']",27500000,24748670,12.741073,6.2,120.0,0,2000.0
Star Trek VI: The Undiscovered Country,1991.0,Science Fiction,Nicholas Meyer,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",27000000,96900000,16.188572,6.7,113.0,1,1990.0
Kiss the Girls,1997.0,Drama,Gary Fleder,"['Morgan Freeman', 'Ashley Judd', 'Cary Elwes']",27000000,60527873,18.913,6.2,115.0,1,1990.0
The Blues Brothers,1980.0,Music,John Landis,"['Dan Aykroyd', 'John Belushi', 'James Brown']",27000000,115229890,44.714264,7.5,133.0,1,1980.0
The Sisterhood of the Traveling Pants 2,2008.0,Adventure,Sanaa Hamri,"['Alexis Bledel', 'Amber Tamblyn', 'America Ferrera']",27000000,44352417,11.870301,6.0,117.0,1,2000.0
About a Boy,2002.0,Drama,Chris Weitz,"['Hugh Grant', 'Nicholas Hoult', 'Toni Collette']",27000000,129000000,28.227984,6.6,101.0,1,2000.0
Lake Placid,1999.0,Horror,Steve Miner,"['Bill Pullman', 'Bridget Fonda', 'Oliver Platt']",27000000,56870414,11.678561,5.5,82.0,1,1990.0
Lucky Number Slevin,2006.0,Drama,Paul McGuigan,"['Josh Hartnett', 'Bruce Willis', 'Lucy Liu']",27000000,56308881,36.921445,7.4,110.0,1,2000.0
The Right Stuff,1983.0,Drama,Philip Kaufman,"['Fred Ward', 'Dennis Quaid', 'Ed Harris']",27000000,21500000,17.567332,7.3,193.0,0,1980.0
Anonymous,2011.0,Drama,Roland Emmerich,"['Jamie Campbell Bower', 'Rhys Ifans', 'David Thewlis']",30000000,15395087,16.698316,6.3,130.0,0,2010.0
The NeverEnding Story,1984.0,Drama,Wolfgang Petersen,"['Barret Oliver', 'Gerald McRaney', 'Noah Hathaway']",27000000,20158808,47.862016,7.0,102.0,0,1980.0
Dark City,1998.0,Mystery,Alex Proyas,"['Rufus Sewell', 'William Hurt', 'Kiefer Sutherland']",27000000,27200316,39.324831,7.2,100.0,1,1990.0
Return to Oz,1985.0,Adventure,Walter Murch,"['Fairuza Balk', 'Nicol Williamson', 'Jean Marsh']",25000000,11137801,5.650125,6.7,109.0,0,1980.0
The Newton Boys,1998.0,Crime,Richard Linklater,"['Matthew McConaughey', 'Skeet Ulrich', 'Ethan Hawke']",27000000,76000000,3.123583,5.9,113.0,1,1990.0
Case 39,2009.0,Horror,Christian Alvart,"['Renée Zellweger', 'Jodelle Ferland', 'Ian McShane']",27000000,29000000,23.917982,6.1,109.0,1,2000.0
Suspect Zero,2004.0,Crime,E. Elias Merhige,"['Carrie-Anne Moss', 'Aaron Eckhart', 'Ben Kingsley']",27000000,13000000,8.715822,5.5,99.0,0,2000.0
Spy Kids: All the Time in the World,2011.0,Family,Robert Rodriguez,"['Jessica Alba', 'Mason Cook', 'Rowan Blanchard']",27000000,85564310,14.788073,4.4,89.0,1,2010.0
Money Monster,2016.0,Thriller,Jodie Foster,"['George Clooney', 'Julia Roberts', ""Jack O'Connell""]",27000000,93282604,38.279458,6.5,98.0,1,2010.0
The 51st State,2001.0,Thriller,Ronny Yu,"['Samuel L. Jackson', 'Robert Carlyle', 'Emily Mortimer']",28,14,9.670031,5.9,93.0,0,2000.0
Mindhunters,2004.0,Mystery,Renny Harlin,"['LL Cool J', 'Jonny Lee Miller', 'Kathryn Morris']",27000000,21148829,17.193659,6.3,106.0,0,2000.0
What Just Happened,2008.0,Comedy,Barry Levinson,"['Bruce Willis', 'Robert De Niro', 'Sean Penn']",25000000,6673422,8.31653,5.2,104.0,0,2000.0
